,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
301,301,301,301,301,301,301,301,301,301,301,last,last,last,302,49,9,Outro: David Bowie,6,43,2,2,2,"[302, 307]","[('last', 'JJ')]",ADJ,POSITIVE,0.9794,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9794,57,0.5480769230769231,pos_word_pos_line,Under Pressure,Queen & David Bowie,1.988123059272766,-18.451284408569336
302,302,302,302,302,302,302,302,302,302,302,dance,dance,dance,303,49,9,Outro: David Bowie,6,44,2,2,2,"[303, 308]","[('dance', 'NN')]",N,POSITIVE,0.9993,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.8360884189605713,20.671424865722656
303,303,303,303,303,303,303,303,303,303,303,This,This,this,304,50,9,Outro: David Bowie,7,45,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9931,75,0.7211538461538461,pos_word_pos_line,Under Pressure,Queen & David Bowie,-9.14840602874756,-21.91628646850586
304,304,304,304,304,304,304,304,304,304,304,is,is,is,305,50,9,Outro: David Bowie,7,46,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9275,39,0.375,pos_word_pos_line,Under Pressure,Queen & David Bowie,17.051544189453125,0.9187014102935792
305,305,305,305,305,305,305,305,305,305,305,our,our,our,306,50,9,Outro: David Bowie,7,47,3,3,3,"[293, 301, 306]","[('our', 'PRP$')]",PRON,POSITIVE,0.9981,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9981,89,0.8557692307692307,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.7698813080787659,-24.97275733947754
306,306,306,306,306,306,306,306,306,306,306,last,last,last,307,50,9,Outro: David Bowie,7,48,2,2,2,"[302, 307]","[('last', 'JJ')]",ADJ,POSITIVE,0.9794,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9794,57,0.5480769230769231,pos_word_pos_line,Under Pressure,Queen & David Bowie,1.988123059272766,-18.451284408569336
307,307,307,307,307,307,307,307,307,307,307,dance,dance,dance,308,50,9,Outro: David Bowie,7,49,2,2,2,"[303, 308]","[('dance', 'NN')]",N,POSITIVE,0.9993,This is our last dance, this is our last dance,POSITIVE,0.5028,0.5028,24,0.5714285714285714,0.9993,99,0.9519230769230768,pos_word_pos_line,Under Pressure,Queen & David Bowie,0.8360884189605713,20.671424865722656
308,308,308,308,308,308,308,308,308,308,308,This,This,this,309,51,9,Outro: David Bowie,8,50,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,10,0.2380952380952381,0.9931,75,0.7211538461538461,pos_word_neg_line,Under Pressure,Queen & David Bowie,-9.14840602874756,-21.91628646850586
309,309,309,309,309,309,309,309,309,309,309,is,is,is,310,51,9,Outro: David Bowie,8,51,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,10,0.2380952380952381,0.9275,39,0.375,pos_word_neg_line,Under Pressure,Queen & David Bowie,17.051544189453125,0.9187014102935792
310,310,310,310,310,310,310,310,310,310,310,ourselves,ourselves,ourselves,311,51,9,Outro: David Bowie,8,52,3,3,3,"[226, 298, 311]","[('ourselves', 'NNS')]",N,POSITIVE,0.9908,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,10,0.2380952380952381,0.9908,70,0.6730769230769231,pos_word_neg_line,Under Pressure,Queen & David Bowie,-17.301044464111328,-7.804735660552978
311,311,311,311,311,311,311,311,311,311,311,under,under,under,312,51,9,Outro: David Bowie,8,53,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,10,0.2380952380952381,0.9166,37,0.3557692307692308,pos_word_neg_line,Under Pressure,Queen & David Bowie,13.633197784423828,5.517682075500488
312,312,312,312,312,312,312,312,312,312,312,pressure,pressure,pressure,313,51,9,Outro: David Bowie,8,54,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,This is ourselves under pressure, this is ourselves under pressure,NEGATIVE,0.9913,-0.9913,10,0.2380952380952381,-0.9933,9,0.08653846153846154,neg_word_neg_line,Under Pressure,Queen & David Bowie,-3.592129945755005,-6.784911632537843
313,313,313,313,313,313,313,313,313,313,313,Under,Under,under,314,52,9,Outro: David Bowie,9,55,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,13,0.30952380952380953,0.9166,37,0.3557692307692308,pos_word_neg_line,Under Pressure,Queen & David Bowie,13.633197784423828,5.517682075500488
314,314,314,314,314,314,314,314,314,314,314,pressure,pressure,pressure,315,52,9,Outro: David Bowie,9,56,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,13,0.30952380952380953,-0.9933,9,0.08653846153846154,neg_word_neg_line,Under Pressure,Queen & David Bowie,-3.592129945755005,-6.784911632537843
315,315,315,315,315,315,315,315,315,315,315,Under,Under,under,316,53,9,Outro: David Bowie,10,57,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,13,0.30952380952380953,0.9166,37,0.3557692307692308,pos_word_neg_line,Under Pressure,Queen & David Bowie,13.633197784423828,5.517682075500488
316,316,316,316,316,316,316,316,316,316,316,pressure,pressure,pressure,317,53,9,Outro: David Bowie,10,58,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Under pressure, under pressure,NEGATIVE,0.9852,-0.9852,13,0.30952380952380953,-0.9933,9,0.08653846153846154,neg_word_neg_line,Under Pressure,Queen & David Bowie,-3.592129945755005,-6.784911632537843
317,317,317,317,317,317,317,317,317,317,317,Pressure,Pressure,pressure,318,54,9,Outro: David Bowie,11,59,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Pressure, pressure,NEGATIVE,0.9933,-0.9933,8,0.19047619047619047,-0.9933,9,0.08653846153846154,neg_word_neg_line,Under Pressure,Queen & David Bowie,-3.592129945755005,-6.784911632537843
