,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
240,Makes,Makes,makes,241,28,5,Verse 2: Will Smith,4,26,1,1,1,[241],"[('makes', 'VBZ')]",V,POSITIVE,0.9994,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9994,171,0.9715909090909091,-1.7289566,-6.6511006
241,me,me,me,242,28,5,Verse 2: Will Smith,4,27,8,8,8,"[97, 158, 231, 234, 242, 303, 364, 470]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9947,137,0.7784090909090909,16.638758,15.901965
242,laugh,laugh,laugh,243,28,5,Verse 2: Will Smith,4,28,2,2,2,"[243, 304]","[('laugh', 'NN')]",N,POSITIVE,0.9998,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9998,175,0.9943181818181818,5.7280126,7.3056636
243,cause,cause,because,244,28,5,Verse 2: Will Smith,4,29,3,3,3,"[137, 244, 563]","[('because', 'IN')]",PREP,NEGATIVE,0.8893,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,-0.8893,41,0.23295454545454544,-20.440056,8.598857
244,you,you,you,245,28,5,Verse 2: Will Smith,4,30,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9991,168,0.9545454545454546,8.209486,33.459663
245,got,got,got,246,28,5,Verse 2: Will Smith,4,31,5,5,5,"[96, 100, 246, 393, 446]","[('got', 'VBD')]",V,POSITIVE,0.9995,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9995,172,0.9772727272727273,-3.0609844,-9.569688
246,your,your,your,247,28,5,Verse 2: Will Smith,4,32,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9981,159,0.9034090909090909,7.7724433,26.454548
247,dads,dads,dads,248,28,5,Verse 2: Will Smith,4,33,1,1,1,[248],"[('dads', 'NNS')]",N,POSITIVE,0.9664,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9664,87,0.4943181818181818,7.4829555,13.484075
248,ears,ears,ears,249,28,5,Verse 2: Will Smith,4,34,1,1,1,[249],"[('ears', 'NNS')]",N,POSITIVE,0.9941,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9941,134,0.7613636363636364,3.5045145,-4.5104246
249,an,an,and,250,28,5,Verse 2: Will Smith,4,35,14,11,11,"[71, 151, 214, 236, 250, 337, 350, 365, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9708,92,0.5227272727272727,1.0680729,-34.703175
250,all,all,all,251,28,5,Verse 2: Will Smith,4,36,4,4,4,"[94, 163, 251, 271]","[('all', 'DT')]",DET,POSITIVE,0.9903,Makes me laugh cause you got your dads ears an all, makes me laugh because you got your dads ears and all,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9903,120,0.6818181818181818,-14.189365,3.858356
251,Sometimes,Sometimes,sometimes,252,29,5,Verse 2: Will Smith,5,37,1,1,1,[252],"[('sometimes', 'RB')]",ADV,POSITIVE,0.9073,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.9073,64,0.36363636363636365,-11.351159,5.485368
252,I,I,I,253,29,5,Verse 2: Will Smith,5,38,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.9797,98,0.5568181818181818,-8.177503,22.743868
253,"wonder,",wonder,wonder,254,29,5,Verse 2: Will Smith,5,39,1,1,1,[254],"[('wonder', 'NN')]",N,POSITIVE,0.9998,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.9998,175,0.9943181818181818,4.1748266,4.363419
254,what,what,what,255,29,5,Verse 2: Will Smith,5,40,1,1,1,[255],"[('what', 'WP')]",OTH,POSITIVE,0.9943,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.9943,136,0.7727272727272727,-14.300253,-2.9277654
255,you,you,you,256,29,5,Verse 2: Will Smith,5,41,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.9991,168,0.9545454545454546,7.473284,34.08609
256,gonna,gonna,gonna,257,29,5,Verse 2: Will Smith,5,42,4,4,4,"[238, 257, 516, 530]","[('gon', 'NN'), ('na', 'TO')]",MULT,POSITIVE,0.9932,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.9932,129,0.7329545454545454,-3.3485456,-13.153353
257,be,be,be,258,29,5,Verse 2: Will Smith,5,43,10,10,10,"[64, 72, 159, 239, 258, 295, 301, 331, 441, 492]","[('be', 'VB')]",V,POSITIVE,0.962,"Sometimes I wonder, what you gonna be", sometimes I wonder what you gonna be,POSITIVE,0.9986,0.9986,41,0.7884615384615384,0.962,83,0.4715909090909091,8.341273,-7.8279085
258,A,A,a,259,30,5,Verse 2: Will Smith,6,44,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,0.9873,115,0.6534090909090909,-9.229673,-18.781105
259,"general,",general,general,260,30,5,Verse 2: Will Smith,6,45,1,1,1,[260],"[('general', 'JJ')]",ADJ,POSITIVE,0.9963,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,0.9963,146,0.8295454545454546,18.037994,4.0892024
260,a,a,a,261,30,5,Verse 2: Will Smith,6,46,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,0.9873,115,0.6534090909090909,-9.165592,-17.744324
261,"doctor,",doctor,doctor,262,30,5,Verse 2: Will Smith,6,47,2,2,2,"[39, 262]","[('doctor', 'NN')]",N,POSITIVE,0.9869,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,0.9869,112,0.6363636363636364,17.968967,3.4984
262,maybe,maybe,maybe,263,30,5,Verse 2: Will Smith,6,48,1,1,1,[263],"[('maybe', 'RB')]",ADV,NEGATIVE,0.8917,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,-0.8917,40,0.22727272727272727,-12.370185,6.031812
263,a,a,a,264,30,5,Verse 2: Will Smith,6,49,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,0.9873,115,0.6534090909090909,-8.676631,-17.963438
264,MC,MC,mc,265,30,5,Verse 2: Will Smith,6,50,1,1,1,[265],"[('mc', 'NN')]",N,POSITIVE,0.9838,"A general, a doctor, maybe a MC", a general a doctor maybe a mc,POSITIVE,0.8319,0.8319,24,0.46153846153846156,0.9838,104,0.5909090909090909,18.403791,2.6187067
265,"Haha,",Haha,haha,266,31,5,Verse 2: Will Smith,7,51,1,1,1,[266],"[('haha', 'NN')]",N,POSITIVE,0.7155,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.7155,51,0.2897727272727273,-0.057599638,13.28152
266,I,I,I,267,31,5,Verse 2: Will Smith,7,52,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9797,98,0.5568181818181818,-10.020048,21.807276
267,wanna,wanna,wanna,268,31,5,Verse 2: Will Smith,7,53,1,1,1,[268],"[('wan', 'NN'), ('na', 'NN')]",MULT,POSITIVE,0.9731,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9731,93,0.5284090909090909,-2.9508433,-12.40425
268,kiss,kiss,kiss,269,31,5,Verse 2: Will Smith,7,54,1,1,1,[269],"[('kiss', 'NN')]",N,POSITIVE,0.9996,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9996,173,0.9829545454545454,2.04718,2.2727003
269,you,you,you,270,31,5,Verse 2: Will Smith,7,55,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9991,168,0.9545454545454546,7.875204,34.952858
270,all,all,all,271,31,5,Verse 2: Will Smith,7,56,4,4,4,"[94, 163, 251, 271]","[('all', 'DT')]",DET,POSITIVE,0.9903,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9903,120,0.6818181818181818,-14.189407,3.8583567
271,the,the,the,272,31,5,Verse 2: Will Smith,7,57,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9636,84,0.4772727272727273,3.0339627,-15.824358
272,time,time,time,273,31,5,Verse 2: Will Smith,7,58,2,2,2,"[37, 273]","[('time', 'NN')]",N,POSITIVE,0.9581,"Haha, I wanna kiss you all the time", haha I wanna kiss you all the time,POSITIVE,0.9984,0.9984,40,0.7692307692307693,0.9581,82,0.4659090909090909,7.6548996,-2.791138
273,But,But,but,274,32,5,Verse 2: Will Smith,8,59,7,7,7,"[274, 299, 368, 484, 497, 503, 533]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,-0.9101,38,0.2159090909090909,-22.010782,5.1801066
274,I,I,I,275,32,5,Verse 2: Will Smith,8,60,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9797,98,0.5568181818181818,-9.445121,21.097336
275,will,will,will,276,32,5,Verse 2: Will Smith,8,61,4,4,4,"[276, 321, 545, 568]","[('will', 'MD')]",V,POSITIVE,0.9997,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9997,174,0.9886363636363636,-12.152248,-8.822228
276,test,test,test,277,32,5,Verse 2: Will Smith,8,62,1,1,1,[277],"[('test', 'NN')]",N,NEGATIVE,0.9606,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,-0.9606,33,0.1875,14.653939,0.31674802
277,that,that,that,278,32,5,Verse 2: Will Smith,8,63,7,7,7,"[78, 109, 278, 286, 291, 481, 591]","[('that', 'IN')]",PREP,POSITIVE,0.9895,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9895,118,0.6704545454545454,-4.343499,-23.28963
278,butt,butt,butt,279,32,5,Verse 2: Will Smith,8,64,1,1,1,[279],"[('butt', 'NN')]",N,NEGATIVE,0.999,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,-0.999,7,0.03977272727272727,3.13783,-6.1183443
279,when,when,when,280,32,5,Verse 2: Will Smith,8,65,2,2,2,"[280, 307]","[('when', 'WRB')]",OTH,POSITIVE,0.9288,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9288,70,0.3977272727272727,-11.152248,-2.633012
280,you,you,you,281,32,5,Verse 2: Will Smith,8,66,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9991,168,0.9545454545454546,9.023602,35.015335
281,cut,cut,cut,282,32,5,Verse 2: Will Smith,8,67,1,1,1,[282],"[('cut', 'NN')]",N,NEGATIVE,0.9738,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,-0.9738,27,0.1534090909090909,13.619866,1.1221852
282,outta,outta,outta,283,32,5,Verse 2: Will Smith,8,68,1,1,1,[283],"[('outta', 'NN')]",N,NEGATIVE,0.9395,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,-0.9395,36,0.20454545454545456,-4.151946,-9.523208
283,"line,",line,line,284,32,5,Verse 2: Will Smith,8,69,1,1,1,[284],"[('line', 'NN')]",N,POSITIVE,0.956,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.956,81,0.4602272727272727,15.521157,-1.0731871
284,true,true,true,285,32,5,Verse 2: Will Smith,8,70,2,2,2,"[285, 595]","[('true', 'JJ')]",ADJ,POSITIVE,0.9999,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9999,176,1.0,-9.73475,11.131493
285,that,that,that,286,32,5,Verse 2: Will Smith,8,71,7,7,7,"[78, 109, 278, 286, 291, 481, 591]","[('that', 'IN')]",PREP,POSITIVE,0.9895,"But I will test that butt when you cut outta line, true that", but I will test that butt when you cut outta line true that,POSITIVE,0.69,0.69,23,0.4423076923076923,0.9895,118,0.6704545454545454,-4.019513,-23.12185
286,Uh-uh-uh,Uh-uh-uh,uh-uh-uh,287,33,5,Verse 2: Will Smith,9,72,1,1,1,[287],"[('uh-uh-uh', 'JJ')]",ADJ,NEGATIVE,0.9866,Uh-uh-uh why you do that?, uh-uh-uh why you do that,NEGATIVE,0.9911,-0.9911,9,0.17307692307692307,-0.9866,21,0.11931818181818182,-0.30463433,13.85448
287,why,why,why,288,33,5,Verse 2: Will Smith,9,73,1,1,1,[288],"[('why', 'WRB')]",OTH,NEGATIVE,0.9814,Uh-uh-uh why you do that?, uh-uh-uh why you do that,NEGATIVE,0.9911,-0.9911,9,0.17307692307692307,-0.9814,23,0.13068181818181818,-14.045673,-2.8587058
288,you,you,you,289,33,5,Verse 2: Will Smith,9,74,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Uh-uh-uh why you do that?, uh-uh-uh why you do that,NEGATIVE,0.9911,-0.9911,9,0.17307692307692307,0.9991,168,0.9545454545454546,6.5681396,33.5568
289,do,do,do,290,33,5,Verse 2: Will Smith,9,75,4,4,4,"[290, 323, 562, 593]","[('do', 'VB')]",V,POSITIVE,0.9963,Uh-uh-uh why you do that?, uh-uh-uh why you do that,NEGATIVE,0.9911,-0.9911,9,0.17307692307692307,0.9963,146,0.8295454545454546,-9.403478,-7.6133842
290,that?,that,that,291,33,5,Verse 2: Will Smith,9,76,7,7,7,"[78, 109, 278, 286, 291, 481, 591]","[('that', 'IN')]",PREP,POSITIVE,0.9895,Uh-uh-uh why you do that?, uh-uh-uh why you do that,NEGATIVE,0.9911,-0.9911,9,0.17307692307692307,0.9895,118,0.6704545454545454,-4.2325687,-23.020115
291,I,I,I,292,34,5,Verse 2: Will Smith,10,77,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.9797,98,0.5568181818181818,-7.8136625,22.512144
292,try,try,try,293,34,5,Verse 2: Will Smith,10,78,4,1,1,"[187, 293, 407, 615]","[('try', 'NN')]",N,NEGATIVE,0.7526,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,-0.7526,46,0.26136363636363635,2.4434967,-1.8996456
293,to,to,to,294,34,5,Verse 2: Will Smith,10,79,12,12,12,"[85, 124, 148, 174, 294, 318, 330, 372, 440, 458, 473, 510]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.9653,86,0.48863636363636365,-15.000188,-23.051115
294,be,be,be,295,34,5,Verse 2: Will Smith,10,80,10,10,10,"[64, 72, 159, 239, 258, 295, 301, 331, 441, 492]","[('be', 'VB')]",V,POSITIVE,0.962,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.962,83,0.4715909090909091,7.761408,-8.119717
295,a,a,a,296,34,5,Verse 2: Will Smith,10,81,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.9873,115,0.6534090909090909,-9.009605,-18.783876
296,tough,tough,tough,297,34,5,Verse 2: Will Smith,10,82,1,1,1,[297],"[('tough', 'JJ')]",ADJ,NEGATIVE,0.9972,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,-0.9972,15,0.08522727272727272,6.4400997,0.10141381
297,"dad,",dad,dad,298,34,5,Verse 2: Will Smith,10,83,4,4,4,"[2, 298, 444, 649]","[('dad', 'NN')]",N,POSITIVE,0.9941,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.9941,134,0.7613636363636364,6.5224133,12.96502
298,but,but,but,299,34,5,Verse 2: Will Smith,10,84,7,7,7,"[274, 299, 368, 484, 497, 503, 533]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,-0.9101,38,0.2159090909090909,-22.066406,5.522069
299,you,you,you,300,34,5,Verse 2: Will Smith,10,85,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.9991,168,0.9545454545454546,7.5610185,35.97081
300,be,be,be,301,34,5,Verse 2: Will Smith,10,86,10,10,10,"[64, 72, 159, 239, 258, 295, 301, 331, 441, 492]","[('be', 'VB')]",V,POSITIVE,0.962,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.962,83,0.4715909090909091,8.176473,-8.554188
301,makin,makin,making,302,34,5,Verse 2: Will Smith,10,87,1,1,1,[302],"[('making', 'VBG')]",V,POSITIVE,0.9991,"I try to be a tough dad, but you be makin me laugh", I try to be a tough dad but you be making me laugh,POSITIVE,0.9988,0.9988,42,0.8076923076923077,0.9991,168,0.9545454545454546,-0.9575127,-7.2315664
