,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
378,headed,headed,headed,379,63,7,Verse 2: Kanye West & Travis Scott,15,97,1,1,1,[379],"[('headed', 'VBN')]",V,POSITIVE,0.9966,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.9966,121,0.8344827586206897,-6.408274,5.657066
379,to,to,to,380,63,7,Verse 2: Kanye West & Travis Scott,15,98,6,6,6,"[380, 423, 431, 437, 492, 499]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.9653,72,0.496551724137931,-12.220638,10.219832
380,(Ah),Ah,ah,381,63,7,Verse 2: Kanye West & Travis Scott,15,99,14,14,14,"[60, 78, 97, 146, 178, 193, 210, 303, 337, 381, 523, 544, 559, 574]","[('ah', 'NN')]",N,POSITIVE,0.8809,Now look what we headed to (Ah), now look what we headed to ah,POSITIVE,0.9911,0.9911,74,0.925,0.8809,50,0.3448275862068966,22.304733,-3.9742267
381,Rain,Rain,rain,382,64,8,Chorus: Kanye West,1,1,13,13,13,"[22, 24, 28, 38, 39, 44, 49, 55, 174, 189, 382, 387, 545]","[('rain', 'NN')]",N,NEGATIVE,0.975,Rain down on us (Huh), rain down on us huh,NEGATIVE,0.9667,-0.9667,39,0.4875,-0.975,23,0.15862068965517243,-15.087791,-16.098938
382,down,down,down,383,64,8,Chorus: Kanye West,1,2,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,Rain down on us (Huh), rain down on us huh,NEGATIVE,0.9667,-0.9667,39,0.4875,-0.9997,1,0.006896551724137931,33.808178,15.347168
383,on,on,on,384,64,8,Chorus: Kanye West,1,3,9,9,9,"[41, 46, 57, 144, 176, 191, 384, 389, 547]","[('on', 'IN')]",PREP,POSITIVE,0.987,Rain down on us (Huh), rain down on us huh,NEGATIVE,0.9667,-0.9667,39,0.4875,0.987,93,0.6413793103448275,-12.224352,15.927063
384,us,us,us,385,64,8,Chorus: Kanye West,1,4,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Rain down on us (Huh), rain down on us huh,NEGATIVE,0.9667,-0.9667,39,0.4875,0.999,136,0.9379310344827586,-24.97042,1.3487009
385,(Huh),Huh,huh,386,64,8,Chorus: Kanye West,1,5,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,Rain down on us (Huh), rain down on us huh,NEGATIVE,0.9667,-0.9667,39,0.4875,-0.8706,33,0.22758620689655173,19.225838,-0.9892016
386,Rain,Rain,rain,387,65,8,Chorus: Kanye West,2,6,13,13,13,"[22, 24, 28, 38, 39, 44, 49, 55, 174, 189, 382, 387, 545]","[('rain', 'NN')]",N,NEGATIVE,0.975,Rain down on us (Ooh), rain down on us ooh,POSITIVE,0.9736,0.9736,64,0.8,-0.975,23,0.15862068965517243,-15.353549,-16.870413
387,down,down,down,388,65,8,Chorus: Kanye West,2,7,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,Rain down on us (Ooh), rain down on us ooh,POSITIVE,0.9736,0.9736,64,0.8,-0.9997,1,0.006896551724137931,32.384605,15.03629
388,on,on,on,389,65,8,Chorus: Kanye West,2,8,9,9,9,"[41, 46, 57, 144, 176, 191, 384, 389, 547]","[('on', 'IN')]",PREP,POSITIVE,0.987,Rain down on us (Ooh), rain down on us ooh,POSITIVE,0.9736,0.9736,64,0.8,0.987,93,0.6413793103448275,-12.411088,16.241104
389,us,us,us,390,65,8,Chorus: Kanye West,2,9,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Rain down on us (Ooh), rain down on us ooh,POSITIVE,0.9736,0.9736,64,0.8,0.999,136,0.9379310344827586,-25.331903,0.84031016
390,(Ooh),Ooh,ooh,391,65,8,Chorus: Kanye West,2,10,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,Rain down on us (Ooh), rain down on us ooh,POSITIVE,0.9736,0.9736,64,0.8,0.9856,89,0.6137931034482759,31.443209,-4.486343
391,Wash,Wash,wash,392,66,8,Chorus: Kanye West,3,11,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood (Hah), wash us in the blood hah,NEGATIVE,0.9555,-0.9555,42,0.525,-0.9984,8,0.05517241379310345,-1.339317,-9.304074
392,us,us,us,393,66,8,Chorus: Kanye West,3,12,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood (Hah), wash us in the blood hah,NEGATIVE,0.9555,-0.9555,42,0.525,0.999,136,0.9379310344827586,-26.21929,2.0311396
393,in,in,in,394,66,8,Chorus: Kanye West,3,13,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood (Hah), wash us in the blood hah,NEGATIVE,0.9555,-0.9555,42,0.525,0.979,82,0.5655172413793104,-16.579798,19.648546
394,the,the,the,395,66,8,Chorus: Kanye West,3,14,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood (Hah), wash us in the blood hah,NEGATIVE,0.9555,-0.9555,42,0.525,0.9636,69,0.47586206896551725,-5.749367,9.600329
395,blood,blood,blood,396,66,8,Chorus: Kanye West,3,15,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood (Hah), wash us in the blood hah,NEGATIVE,0.9555,-0.9555,42,0.525,-0.9781,22,0.15172413793103448,-14.71684,-21.705269
396,(Hah),Hah,hah,397,66,8,Chorus: Kanye West,3,16,5,5,5,"[163, 293, 397, 413, 473]","[('hah', 'NN')]",N,NEGATIVE,0.8885,Wash us in the blood (Hah), wash us in the blood hah,NEGATIVE,0.9555,-0.9555,42,0.525,-0.8885,31,0.21379310344827587,25.790323,-2.7831762
397,Wash,Wash,wash,398,67,8,Chorus: Kanye West,4,17,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood (Huh), wash us in the blood huh,NEGATIVE,0.9694,-0.9694,37,0.4625,-0.9984,8,0.05517241379310345,-1.4227694,-8.458097
398,us,us,us,399,67,8,Chorus: Kanye West,4,18,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood (Huh), wash us in the blood huh,NEGATIVE,0.9694,-0.9694,37,0.4625,0.999,136,0.9379310344827586,-24.949291,1.6845502
399,in,in,in,400,67,8,Chorus: Kanye West,4,19,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood (Huh), wash us in the blood huh,NEGATIVE,0.9694,-0.9694,37,0.4625,0.979,82,0.5655172413793104,-16.81251,20.683992
400,the,the,the,401,67,8,Chorus: Kanye West,4,20,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood (Huh), wash us in the blood huh,NEGATIVE,0.9694,-0.9694,37,0.4625,0.9636,69,0.47586206896551725,-6.4924464,9.227447
401,blood,blood,blood,402,67,8,Chorus: Kanye West,4,21,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood (Huh), wash us in the blood huh,NEGATIVE,0.9694,-0.9694,37,0.4625,-0.9781,22,0.15172413793103448,-13.992006,-21.461407
402,(Huh),Huh,huh,403,67,8,Chorus: Kanye West,4,22,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,Wash us in the blood (Huh), wash us in the blood huh,NEGATIVE,0.9694,-0.9694,37,0.4625,-0.8706,33,0.22758620689655173,18.863522,-1.0467861
403,Holy,Holy,holy,404,68,8,Chorus: Kanye West,5,23,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, come down (Ooh)", holy spirit come down ooh,POSITIVE,0.8798,0.8798,61,0.7625,0.9994,140,0.9655172413793104,19.347616,-9.604842
404,"Spirit,",Spirit,spirit,405,68,8,Chorus: Kanye West,5,24,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Ooh)", holy spirit come down ooh,POSITIVE,0.8798,0.8798,61,0.7625,0.9995,141,0.9724137931034482,-15.751444,-7.1723385
405,come,come,come,406,68,8,Chorus: Kanye West,5,25,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Ooh)", holy spirit come down ooh,POSITIVE,0.8798,0.8798,61,0.7625,0.9984,130,0.896551724137931,5.2969007,-9.5554905
406,down,down,down,407,68,8,Chorus: Kanye West,5,26,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Ooh)", holy spirit come down ooh,POSITIVE,0.8798,0.8798,61,0.7625,-0.9997,1,0.006896551724137931,32.851276,16.216911
407,(Ooh),Ooh,ooh,408,68,8,Chorus: Kanye West,5,27,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,"Holy Spirit, come down (Ooh)", holy spirit come down ooh,POSITIVE,0.8798,0.8798,61,0.7625,0.9856,89,0.6137931034482759,30.761772,-5.089718
408,Holy,Holy,holy,409,69,8,Chorus: Kanye West,6,28,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, come down (Hah)", holy spirit come down hah,NEGATIVE,0.9464,-0.9464,44,0.55,0.9994,140,0.9655172413793104,18.93048,-8.7503195
409,"Spirit,",Spirit,spirit,410,69,8,Chorus: Kanye West,6,29,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Hah)", holy spirit come down hah,NEGATIVE,0.9464,-0.9464,44,0.55,0.9995,141,0.9724137931034482,-16.298992,-7.9366055
410,come,come,come,411,69,8,Chorus: Kanye West,6,30,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Hah)", holy spirit come down hah,NEGATIVE,0.9464,-0.9464,44,0.55,0.9984,130,0.896551724137931,4.9203205,-9.903122
411,down,down,down,412,69,8,Chorus: Kanye West,6,31,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Hah)", holy spirit come down hah,NEGATIVE,0.9464,-0.9464,44,0.55,-0.9997,1,0.006896551724137931,33.283978,16.191986
412,(Hah),Hah,hah,413,69,8,Chorus: Kanye West,6,32,5,5,5,"[163, 293, 397, 413, 473]","[('hah', 'NN')]",N,NEGATIVE,0.8885,"Holy Spirit, come down (Hah)", holy spirit come down hah,NEGATIVE,0.9464,-0.9464,44,0.55,-0.8885,31,0.21379310344827587,25.790323,-2.7831762
413,And,And,and,414,70,8,Chorus: Kanye West,7,33,7,7,7,"[216, 223, 225, 371, 414, 528, 537]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And they tryna control Ye (Huh), and they tryna control ye huh,NEGATIVE,0.9923,-0.9923,19,0.2375,0.9708,78,0.5379310344827586,-0.87030655,19.143091
414,they,they,they,415,70,8,Chorus: Kanye West,7,34,8,8,8,"[415, 420, 427, 433, 440, 446, 482, 488]","[('they', 'PRP')]",PRON,POSITIVE,0.9649,And they tryna control Ye (Huh), and they tryna control ye huh,NEGATIVE,0.9923,-0.9923,19,0.2375,0.9649,71,0.4896551724137931,3.444909,9.362386
415,tryna,tryna,tryna,416,70,8,Chorus: Kanye West,7,35,2,2,2,"[416, 447]","[('tryna', 'NN')]",N,POSITIVE,0.9314,And they tryna control Ye (Huh), and they tryna control ye huh,NEGATIVE,0.9923,-0.9923,19,0.2375,0.9314,61,0.4206896551724138,-5.609668,-15.307042
416,control,control,control,417,70,8,Chorus: Kanye West,7,36,1,1,1,[417],"[('control', 'NN')]",N,POSITIVE,0.9639,And they tryna control Ye (Huh), and they tryna control ye huh,NEGATIVE,0.9923,-0.9923,19,0.2375,0.9639,70,0.4827586206896552,-5.2092085,-6.7680025
417,Ye,Ye,ye,418,70,8,Chorus: Kanye West,7,37,2,2,2,"[418, 451]","[('ye', 'NN')]",N,POSITIVE,0.987,And they tryna control Ye (Huh), and they tryna control ye huh,NEGATIVE,0.9923,-0.9923,19,0.2375,0.987,93,0.6413793103448275,-6.5971394,-1.7683553
418,(Huh),Huh,huh,419,70,8,Chorus: Kanye West,7,38,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,And they tryna control Ye (Huh), and they tryna control ye huh,NEGATIVE,0.9923,-0.9923,19,0.2375,-0.8706,33,0.22758620689655173,18.433983,-1.5503001
419,They,They,they,420,71,8,Chorus: Kanye West,8,39,8,8,8,"[415, 420, 427, 433, 440, 446, 482, 488]","[('they', 'PRP')]",PRON,POSITIVE,0.9649,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,0.9649,71,0.4896551724137931,3.4925635,9.325937
420,want,want,want,421,71,8,Chorus: Kanye West,8,40,4,4,4,"[20, 421, 429, 435]","[('want', 'NN')]",N,POSITIVE,0.987,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,0.987,93,0.6413793103448275,3.2760603,-3.424375
421,me,me,me,422,71,8,Chorus: Kanye West,8,41,8,8,8,"[15, 136, 422, 430, 461, 469, 477, 494]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,0.9947,115,0.7931034482758621,-22.226545,-0.6378937
422,to,to,to,423,71,8,Chorus: Kanye West,8,42,6,6,6,"[380, 423, 431, 437, 492, 499]","[('to', 'TO')]",OTH,POSITIVE,0.9653,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,0.9653,72,0.496551724137931,-12.220638,10.219832
423,calm,calm,calm,424,71,8,Chorus: Kanye West,8,43,2,2,2,"[424, 450]","[('calm', 'NN')]",N,NEGATIVE,0.9095,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,-0.9095,29,0.2,-6.4361916,-7.322599
424,down,down,down,425,71,8,Chorus: Kanye West,8,44,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,-0.9997,1,0.006896551724137931,33.304264,15.733653
425,(Ooh),Ooh,ooh,426,71,8,Chorus: Kanye West,8,45,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,They want me to calm down (Ooh), they want me to calm down ooh,NEGATIVE,0.9895,-0.9895,24,0.3,0.9856,89,0.6137931034482759,30.42688,-4.233267
426,They,They,they,427,72,9,Verse 3: Kanye West,1,1,8,8,8,"[415, 420, 427, 433, 440, 446, 482, 488]","[('they', 'PRP')]",PRON,POSITIVE,0.9649,They don't want me to Kanye, they don't want me to kanye,NEGATIVE,0.9917,-0.9917,20,0.25,0.9649,71,0.4896551724137931,3.836344,9.717675
427,don't,don't,don't,428,72,9,Verse 3: Kanye West,1,2,4,4,4,"[428, 434, 459, 467]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,They don't want me to Kanye, they don't want me to kanye,NEGATIVE,0.9917,-0.9917,20,0.25,-0.9883,20,0.13793103448275862,1.9405702,-13.728801
428,want,want,want,429,72,9,Verse 3: Kanye West,1,3,4,4,4,"[20, 421, 429, 435]","[('want', 'NN')]",N,POSITIVE,0.987,They don't want me to Kanye, they don't want me to kanye,NEGATIVE,0.9917,-0.9917,20,0.25,0.987,93,0.6413793103448275,3.275967,-3.4243748
429,me,me,me,430,72,9,Verse 3: Kanye West,1,4,8,8,8,"[15, 136, 422, 430, 461, 469, 477, 494]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,They don't want me to Kanye, they don't want me to kanye,NEGATIVE,0.9917,-0.9917,20,0.25,0.9947,115,0.7931034482758621,-22.528822,-0.3506382
430,to,to,to,431,72,9,Verse 3: Kanye West,1,5,6,6,6,"[380, 423, 431, 437, 492, 499]","[('to', 'TO')]",OTH,POSITIVE,0.9653,They don't want me to Kanye, they don't want me to kanye,NEGATIVE,0.9917,-0.9917,20,0.25,0.9653,72,0.496551724137931,-12.220638,10.219832
431,Kanye,Kanye,kanye,432,72,9,Verse 3: Kanye West,1,6,4,4,4,"[432, 436, 439, 445]","[('kanye', 'NN')]",N,POSITIVE,0.9353,They don't want me to Kanye, they don't want me to kanye,NEGATIVE,0.9917,-0.9917,20,0.25,0.9353,62,0.42758620689655175,-6.5398283,-18.613403
432,They,They,they,433,73,9,Verse 3: Kanye West,2,7,8,8,8,"[415, 420, 427, 433, 440, 446, 482, 488]","[('they', 'PRP')]",PRON,POSITIVE,0.9649,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,0.9649,71,0.4896551724137931,3.452169,9.737517
433,don't,don't,don't,434,73,9,Verse 3: Kanye West,2,8,4,4,4,"[428, 434, 459, 467]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,-0.9883,20,0.13793103448275862,1.9405702,-13.728801
434,want,want,want,435,73,9,Verse 3: Kanye West,2,9,4,4,4,"[20, 421, 429, 435]","[('want', 'NN')]",N,POSITIVE,0.987,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,0.987,93,0.6413793103448275,3.2773795,-3.4239159
435,Kanye,Kanye,kanye,436,73,9,Verse 3: Kanye West,2,10,4,4,4,"[432, 436, 439, 445]","[('kanye', 'NN')]",N,POSITIVE,0.9353,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,0.9353,62,0.42758620689655175,-6.5395427,-18.6135
436,to,to,to,437,73,9,Verse 3: Kanye West,2,11,6,6,6,"[380, 423, 431, 437, 492, 499]","[('to', 'TO')]",OTH,POSITIVE,0.9653,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,0.9653,72,0.496551724137931,-12.220638,10.219832
437,be,be,be,438,73,9,Verse 3: Kanye West,2,12,1,1,1,[438],"[('be', 'VB')]",V,POSITIVE,0.962,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,0.962,68,0.4689655172413793,0.27411157,-1.903199
438,Kanye,Kanye,kanye,439,73,9,Verse 3: Kanye West,2,13,4,4,4,"[432, 436, 439, 445]","[('kanye', 'NN')]",N,POSITIVE,0.9353,They don't want Kanye to be Kanye, they don't want kanye to be kanye,NEGATIVE,0.9724,-0.9724,36,0.45,0.9353,62,0.42758620689655175,-6.5395427,-18.613506
439,They,They,they,440,74,9,Verse 3: Kanye West,3,14,8,8,8,"[415, 420, 427, 433, 440, 446, 482, 488]","[('they', 'PRP')]",PRON,POSITIVE,0.9649,They wanna sign a fake Kanye, they wanna sign a fake kanye,NEGATIVE,0.9993,-0.9993,1,0.0125,0.9649,71,0.4896551724137931,3.736512,9.802237
440,wanna,wanna,wanna,441,74,9,Verse 3: Kanye West,3,15,3,3,3,"[441, 483, 489]","[('wan', 'NN'), ('na', 'NN')]",MULT,POSITIVE,0.9731,They wanna sign a fake Kanye, they wanna sign a fake kanye,NEGATIVE,0.9993,-0.9993,1,0.0125,0.9731,79,0.5448275862068965,-2.3164232,4.903919
441,sign,sign,sign,442,74,9,Verse 3: Kanye West,3,16,2,2,2,"[442, 448]","[('sign', 'NN')]",N,POSITIVE,0.9947,They wanna sign a fake Kanye, they wanna sign a fake kanye,NEGATIVE,0.9993,-0.9993,1,0.0125,0.9947,115,0.7931034482758621,-4.27789,-4.8728795
442,a,a,a,443,74,9,Verse 3: Kanye West,3,17,9,9,9,"[1, 42, 311, 364, 443, 449, 478, 496, 526]","[('a', 'DT')]",DET,POSITIVE,0.9873,They wanna sign a fake Kanye, they wanna sign a fake kanye,NEGATIVE,0.9993,-0.9993,1,0.0125,0.9873,94,0.6482758620689655,-6.305304,16.110456
443,fake,fake,fake,444,74,9,Verse 3: Kanye West,3,18,2,2,2,"[444, 506]","[('fake', 'NN')]",N,NEGATIVE,0.9996,They wanna sign a fake Kanye, they wanna sign a fake kanye,NEGATIVE,0.9993,-0.9993,1,0.0125,-0.9996,2,0.013793103448275862,-4.8047047,-11.889416
444,Kanye,Kanye,kanye,445,74,9,Verse 3: Kanye West,3,19,4,4,4,"[432, 436, 439, 445]","[('kanye', 'NN')]",N,POSITIVE,0.9353,They wanna sign a fake Kanye, they wanna sign a fake kanye,NEGATIVE,0.9993,-0.9993,1,0.0125,0.9353,62,0.42758620689655175,-6.5398283,-18.613405
445,They,They,they,446,75,9,Verse 3: Kanye West,4,20,8,8,8,"[415, 420, 427, 433, 440, 446, 482, 488]","[('they', 'PRP')]",PRON,POSITIVE,0.9649,They tryna sign a calm Ye, they tryna sign a calm ye,NEGATIVE,0.9871,-0.9871,26,0.325,0.9649,71,0.4896551724137931,3.452169,9.737517
446,tryna,tryna,tryna,447,75,9,Verse 3: Kanye West,4,21,2,2,2,"[416, 447]","[('tryna', 'NN')]",N,POSITIVE,0.9314,They tryna sign a calm Ye, they tryna sign a calm ye,NEGATIVE,0.9871,-0.9871,26,0.325,0.9314,61,0.4206896551724138,-5.609552,-15.307021
447,sign,sign,sign,448,75,9,Verse 3: Kanye West,4,22,2,2,2,"[442, 448]","[('sign', 'NN')]",N,POSITIVE,0.9947,They tryna sign a calm Ye, they tryna sign a calm ye,NEGATIVE,0.9871,-0.9871,26,0.325,0.9947,115,0.7931034482758621,-4.2779655,-4.8729124
448,a,a,a,449,75,9,Verse 3: Kanye West,4,23,9,9,9,"[1, 42, 311, 364, 443, 449, 478, 496, 526]","[('a', 'DT')]",DET,POSITIVE,0.9873,They tryna sign a calm Ye, they tryna sign a calm ye,NEGATIVE,0.9871,-0.9871,26,0.325,0.9873,94,0.6482758620689655,-6.776071,16.079523
449,calm,calm,calm,450,75,9,Verse 3: Kanye West,4,24,2,2,2,"[424, 450]","[('calm', 'NN')]",N,NEGATIVE,0.9095,They tryna sign a calm Ye, they tryna sign a calm ye,NEGATIVE,0.9871,-0.9871,26,0.325,-0.9095,29,0.2,-6.436206,-7.3227186
450,Ye,Ye,ye,451,75,9,Verse 3: Kanye West,4,25,2,2,2,"[418, 451]","[('ye', 'NN')]",N,POSITIVE,0.987,They tryna sign a calm Ye, they tryna sign a calm ye,NEGATIVE,0.9871,-0.9871,26,0.325,0.987,93,0.6413793103448275,-6.597115,-1.7683526
451,That's,That's,that's,452,76,9,Verse 3: Kanye West,5,26,2,2,2,"[331, 452]","[('that', 'DT'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9985,"That's right, I call 'em Calm-Ye", that's right I call 'em calm-ye,POSITIVE,0.9938,0.9938,75,0.9375,0.9985,131,0.903448275862069,12.281267,8.679241
452,"right,",right,right,453,76,9,Verse 3: Kanye West,5,27,2,2,2,"[332, 453]","[('right', 'NN')]",N,POSITIVE,0.9998,"That's right, I call 'em Calm-Ye", that's right I call 'em calm-ye,POSITIVE,0.9938,0.9938,75,0.9375,0.9998,144,0.993103448275862,14.258627,1.0171295
453,I,I,I,454,76,9,Verse 3: Kanye West,5,28,5,5,5,"[80, 342, 454, 514, 529]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"That's right, I call 'em Calm-Ye", that's right I call 'em calm-ye,POSITIVE,0.9938,0.9938,75,0.9375,0.9797,83,0.5724137931034483,0.04816262,10.4683895
454,call,call,call,455,76,9,Verse 3: Kanye West,5,29,1,1,1,[455],"[('call', 'NN')]",N,NEGATIVE,0.9566,"That's right, I call 'em Calm-Ye", that's right I call 'em calm-ye,POSITIVE,0.9938,0.9938,75,0.9375,-0.9566,26,0.1793103448275862,-2.3304524,-5.930801
455,'em,'em,'em,456,76,9,Verse 3: Kanye West,5,30,2,2,2,"[358, 456]","[(""'em"", 'NNS')]",N,POSITIVE,0.9918,"That's right, I call 'em Calm-Ye", that's right I call 'em calm-ye,POSITIVE,0.9938,0.9938,75,0.9375,0.9918,105,0.7241379310344828,5.970238,-19.216454
